step,r_s,tau,elocal,ke,pot,acceptance
7257,4,0.2,-1.3679543883895906,-0.5494750857744728,-0.8184793026151178,0.806
7258,4,0.2,-1.3601047232059162,-0.5493824047919152,-0.8107223184140012,0.758
7259,4,0.2,-1.3669706462451945,-0.5492885641344084,-0.8176820821107863,0.77
7260,4,0.2,-1.367113440352496,-0.5491513754678622,-0.8179620648846339,0.8
7261,4,0.2,-1.3655234881761644,-0.5492033962266556,-0.8163200919495088,0.782
7262,4,0.2,-1.370748045014144,-0.549285206310338,-0.821462838703806,0.81
7263,4,0.2,-1.3645776276441215,-0.5492864364059401,-0.8152911912381813,0.81
7264,4,0.2,-1.368070628170653,-0.5494576614936707,-0.818612966676982,0.79
7265,4,0.2,-1.3706827792184764,-0.5494251692660161,-0.8212576099524599,0.792
7266,4,0.2,-1.368720945395721,-0.5494419022165768,-0.8192790431791441,0.798
7267,4,0.2,-1.3706188838785447,-0.5494864377901052,-0.8211324460884396,0.796
7268,4,0.2,-1.3718572380101752,-0.5494853049808487,-0.8223719330293268,0.806
7269,4,0.2,-1.3684525021309037,-0.5494655290773087,-0.8189869730535949,0.808
7270,4,0.2,-1.368115973273141,-0.5495334451582,-0.8185825281149409,0.804
7271,4,0.2,-1.37144678196014,-0.5496273558826126,-0.8218194260775271,0.808
7272,4,0.2,-1.370804778114242,-0.5493418465840032,-0.8214629315302389,0.806
7273,4,0.2,-1.3704141324591315,-0.5495338556921923,-0.8208802767669392,0.764
7274,4,0.2,-1.3712615002348012,-0.5496774759475417,-0.8215840242872596,0.77
7275,4,0.2,-1.370149133976115,-0.5495418217722103,-0.8206073122039046,0.786
7276,4,0.2,-1.3706932156732292,-0.5493987252192699,-0.8212944904539594,0.788
7277,4,0.2,-1.3699561944758742,-0.549214354973721,-0.8207418395021536,0.79
7278,4,0.2,-1.3692570782551612,-0.5493493005742935,-0.8199077776808674,0.802
7279,4,0.2,-1.3701907170150076,-0.5494687574026318,-0.8207219596123757,0.794
7280,4,0.2,-1.3694572952399122,-0.5495625677066702,-0.8198947275332418,0.808
7281,4,0.2,-1.369638569999372,-0.5495106632066741,-0.8201279067926981,0.808
7282,4,0.2,-1.3695539131919618,-0.549559229921485,-0.8199946832704765,0.786
7283,4,0.2,-1.3697195884631543,-0.5496019670706178,-0.8201176213925366,0.782
7284,4,0.2,-1.3722117450945361,-0.5494565350463781,-0.822755210048158,0.788
7285,4,0.2,-1.3739230598955068,-0.5496369497306876,-0.8242861101648196,0.808
7286,4,0.2,-1.374509028000035,-0.5499394940332618,-0.8245695339667735,0.786
7287,4,0.2,-1.3723997615624053,-0.5497967413601126,-0.8226030202022928,0.786
7288,4,0.2,-1.3709627755547316,-0.5498482667839271,-0.8211145087708044,0.794
7289,4,0.2,-1.3719678383127543,-0.5496442159545413,-0.822323622358213,0.822
7290,4,0.2,-1.3737044411283879,-0.549678991312027,-0.8240254498163605,0.758
7291,4,0.2,-1.3745648952248533,-0.5496158230637094,-0.8249490721611438,0.786
7292,4,0.2,-1.3722522075849843,-0.5495412263876674,-0.8227109811973169,0.826
7293,4,0.2,-1.3754984459463222,-0.5496640378855027,-0.8258344080608194,0.8
7294,4,0.2,-1.3758821338918252,-0.5493973003093034,-0.8264848335825219,0.822
7295,4,0.2,-1.3769141726625014,-0.5494058059313232,-0.8275083667311783,0.788
7296,4,0.2,-1.376389170831664,-0.5494144471213319,-0.826974723710332,0.792
7297,4,0.2,-1.3748803975977941,-0.5494297908335286,-0.8254506067642655,0.794
7298,4,0.2,-1.3745529627617545,-0.5494384347921726,-0.8251145279695821,0.786
7299,4,0.2,-1.3741966426780396,-0.5492477977772618,-0.8249488449007776,0.796
7300,4,0.2,-1.3744634856717022,-0.5491963762256198,-0.8252671094460823,0.81
7301,4,0.2,-1.3750628611498974,-0.5491406572423911,-0.8259222039075064,0.788
7302,4,0.2,-1.3753270300252773,-0.549253026847489,-0.8260740031777885,0.816
7303,4,0.2,-1.3756105696524064,-0.5493865420874656,-0.8262240275649411,0.774
7304,4,0.2,-1.3783252070792014,-0.5497930262461397,-0.8285321808330616,0.798
7305,4,0.2,-1.3763990622666515,-0.5496314871999802,-0.8267675750666713,0.792
7306,4,0.2,-1.3764139813027023,-0.5494002688535646,-0.8270137124491376,0.814
7307,4,0.2,-1.3757304754064916,-0.5492546128928502,-0.8264758625136416,0.804
7308,4,0.2,-1.3760085942822076,-0.5495709542690492,-0.826437640013158,0.774
7309,4,0.2,-1.3759963671665205,-0.5491467838251098,-0.8268495833414108,0.776
7310,4,0.2,-1.3742424860313094,-0.5491342103677478,-0.8251082756635615,0.792
7311,4,0.2,-1.3774020473640545,-0.5493060298246112,-0.8280960175394433,0.816
7312,4,0.2,-1.3776422717157935,-0.5493487130554415,-0.8282935586603518,0.784
7313,4,0.2,-1.3783808370970663,-0.5494217008271931,-0.8289591362698729,0.786
7314,4,0.2,-1.3769341751907622,-0.5496209401961191,-0.8273132349946434,0.828
7315,4,0.2,-1.3774388599359937,-0.5494857003244518,-0.8279531596115418,0.802
7316,4,0.2,-1.3792199496395225,-0.5499000031715663,-0.8293199464679563,0.782
7317,4,0.2,-1.3767807415775573,-0.5497179312525254,-0.8270628103250319,0.772
7318,4,0.2,-1.376280553786005,-0.549734353632072,-0.8265462001539328,0.816
7319,4,0.2,-1.3735659392392183,-0.5495810190382252,-0.823984920200993,0.776
7320,4,0.2,-1.3740162574674113,-0.5495141774073671,-0.8245020800600442,0.81
7321,4,0.2,-1.373453652807067,-0.5494787990845691,-0.8239748537224981,0.808
7322,4,0.2,-1.3695039382066838,-0.5492997346461902,-0.8202042035604936,0.792
7323,4,0.2,-1.3684912794841875,-0.5492294912744,-0.8192617882097872,0.816
7324,4,0.2,-1.3683088615032748,-0.5493184743162041,-0.8189903871870711,0.752
7325,4,0.2,-1.3645576129412467,-0.5494110689383301,-0.8151465440029164,0.808
7326,4,0.2,-1.3658594291302923,-0.5489327823897445,-0.8169266467405477,0.768
7327,4,0.2,-1.3674856988570148,-0.5489778137811705,-0.8185078850758444,0.808
7328,4,0.2,-1.3711545823943025,-0.5490956351472888,-0.8220589472470137,0.782
7329,4,0.2,-1.3713904253893148,-0.5490308984729343,-0.8223595269163805,0.806
7330,4,0.2,-1.372070857684195,-0.5488424581572517,-0.8232283995269433,0.796
7331,4,0.2,-1.3736180007811247,-0.5486884310366315,-0.8249295697444933,0.778
7332,4,0.2,-1.371786312725078,-0.548767810857503,-0.8230185018675752,0.802
7333,4,0.2,-1.3738053425664007,-0.5488751996459211,-0.8249301429204795,0.818
7334,4,0.2,-1.3726641463324,-0.5486487635576975,-0.8240153827747025,0.776
7335,4,0.2,-1.3713543834156876,-0.5484184813697129,-0.8229359020459744,0.796
7336,4,0.2,-1.3726840093504287,-0.548362330153969,-0.8243216791964596,0.788
7337,4,0.2,-1.3725511345323962,-0.5483969562783985,-0.8241541782539978,0.798
7338,4,0.2,-1.373241461755984,-0.548339051848973,-0.8249024099070109,0.788
7339,4,0.2,-1.3723071773116977,-0.5483201571348076,-0.8239870201768901,0.816
7340,4,0.2,-1.3703351246442341,-0.5484646184570319,-0.8218705061872023,0.816
7341,4,0.2,-1.371894474393002,-0.5484372808015153,-0.8234571935914866,0.784
7342,4,0.2,-1.3685466243161954,-0.5482240488256057,-0.8203225754905895,0.772
7343,4,0.2,-1.3674880449808133,-0.548160673710924,-0.8193273712698892,0.778
7344,4,0.2,-1.3682987102137085,-0.5481370469280462,-0.8201616632856624,0.79
7345,4,0.2,-1.3660643131826646,-0.5481756419371532,-0.8178886712455112,0.756
7346,4,0.2,-1.3635876165496088,-0.5482428555403516,-0.8153447610092573,0.802
7347,4,0.2,-1.366924064542941,-0.5481790849785136,-0.8187449795644276,0.788
7348,4,0.2,-1.3692966878937383,-0.5478752895554739,-0.8214213983382642,0.778
7349,4,0.2,-1.3690233267513177,-0.5478694021137414,-0.8211539246375764,0.802
7350,4,0.2,-1.3710710038797564,-0.5478546261955778,-0.8232163776841791,0.794
7351,4,0.2,-1.371116725777292,-0.5479002279855735,-0.8232164977917185,0.772
7352,4,0.2,-1.370507524203572,-0.5481239034518971,-0.8223836207516748,0.772
7353,4,0.2,-1.372012746792246,-0.5479530643439875,-0.824059682448259,0.77
7354,4,0.2,-1.3698104439863177,-0.5479564723294268,-0.8218539716568908,0.762
7355,4,0.2,-1.3680667064449765,-0.5479341978617877,-0.8201325085831888,0.78
7356,4,0.2,-1.3657682274751028,-0.5481311194314876,-0.8176371080436152,0.798
7357,4,0.2,-1.3649322757406357,-0.5480899097429178,-0.8168423659977178,0.766
7358,4,0.2,-1.3677860824651868,-0.5480206217752214,-0.8197654606899655,0.816
7359,4,0.2,-1.3724491270905215,-0.5481700004411,-0.8242791266494214,0.78
7360,4,0.2,-1.3722610881222097,-0.5481093945725757,-0.824151693549634,0.8
7361,4,0.2,-1.3730783274971656,-0.5480093929302141,-0.8250689345669514,0.798
7362,4,0.2,-1.3717722503880818,-0.5481666794285199,-0.8236055709595619,0.8
7363,4,0.2,-1.3707609899339654,-0.5481842647363753,-0.8225767251975902,0.794
7364,4,0.2,-1.3701097350588065,-0.5482537617984463,-0.8218559732603601,0.808
7365,4,0.2,-1.3716983408619816,-0.5482589066297948,-0.8234394342321867,0.796
7366,4,0.2,-1.3698432837003756,-0.5484223899439599,-0.8214208937564158,0.766
7367,4,0.2,-1.3695372066401394,-0.5483636698404744,-0.8211735367996651,0.792
7368,4,0.2,-1.3697789852169133,-0.5484589972398234,-0.82131998797709,0.772
7369,4,0.2,-1.3702327515856831,-0.5483400774158829,-0.8218926741698003,0.78
7370,4,0.2,-1.370058717408714,-0.5482025508584067,-0.8218561665503076,0.77
7371,4,0.2,-1.3705058869865885,-0.5479715080937626,-0.8225343788928258,0.798
7372,4,0.2,-1.3698780690583854,-0.5482054745398303,-0.8216725945185553,0.796
7373,4,0.2,-1.3698156965984318,-0.5484095830309642,-0.8214061135674676,0.776
7374,4,0.2,-1.3701204981271538,-0.548489900171114,-0.8216305979560398,0.78
7375,4,0.2,-1.370452316807859,-0.5487434318871861,-0.821708884920673,0.784
7376,4,0.2,-1.3707643515169479,-0.5489668296793686,-0.8217975218375794,0.822
7377,4,0.2,-1.3730179032716414,-0.5490610037560427,-0.8239568995155989,0.84
7378,4,0.2,-1.3714973932791852,-0.5490916137687875,-0.8224057795103977,0.796
7379,4,0.2,-1.37067914132924,-0.5489991218031264,-0.8216800195261137,0.76
7380,4,0.2,-1.3727563177030433,-0.5489393752840251,-0.8238169424190185,0.796
7381,4,0.2,-1.3717222452964501,-0.5489577608632951,-0.8227644844331551,0.792
7382,4,0.2,-1.372142940559094,-0.5489518474746672,-0.8231910930844268,0.8
7383,4,0.2,-1.370514676559752,-0.5486624884543717,-0.8218521881053803,0.794
7384,4,0.2,-1.3711640802652028,-0.548619681608064,-0.822544398657139,0.756
7385,4,0.2,-1.3668475498916282,-0.5487062337032692,-0.8181413161883588,0.796
7386,4,0.2,-1.371574214353114,-0.5487473120591214,-0.8228269022939926,0.776
7387,4,0.2,-1.3728000547928052,-0.5488646895293294,-0.8239353652634758,0.782
7388,4,0.2,-1.374078347420576,-0.5488372770616486,-0.8252410703589275,0.788
7389,4,0.2,-1.3723495051054941,-0.5491521689343793,-0.8231973361711148,0.782
7390,4,0.2,-1.3712867252132608,-0.549271905361863,-0.8220148198513978,0.804
7391,4,0.2,-1.368280451228148,-0.5493556478800882,-0.8189248033480598,0.804
7392,4,0.2,-1.3687510918452308,-0.5494595621124818,-0.819291529732749,0.792
7393,4,0.2,-1.3726922292767292,-0.5491285449548025,-0.8235636843219267,0.8
7394,4,0.2,-1.3728698902131882,-0.5490014242357438,-0.8238684659774445,0.79
7395,4,0.2,-1.3717908430794632,-0.5490745209185963,-0.8227163221608667,0.796
7396,4,0.2,-1.3727490700051381,-0.5490499663447792,-0.8236991036603587,0.798
7397,4,0.2,-1.3708653868584815,-0.5490182642222046,-0.8218471226362771,0.768
7398,4,0.2,-1.371560949882104,-0.549028511151987,-0.822532438730117,0.77
7399,4,0.2,-1.3725652848963554,-0.5489723568230861,-0.8235929280732691,0.782
7400,4,0.2,-1.3696905601489666,-0.5489400348350707,-0.820750525313896,0.788
7401,4,0.2,-1.3705815065119846,-0.5489672989986949,-0.8216142075132897,0.792
7402,4,0.2,-1.3701228159318284,-0.5488265424591181,-0.8212962734727105,0.812
7403,4,0.2,-1.368126561271806,-0.5488279482976902,-0.8192986129741162,0.796
7404,4,0.2,-1.37131745307709,-0.5487776574550743,-0.8225397956220157,0.796
7405,4,0.2,-1.3692172862815801,-0.5487905412556208,-0.8204267450259592,0.814
7406,4,0.2,-1.3723854044024943,-0.5487442450414656,-0.8236411593610287,0.824
7407,4,0.2,-1.372478196861427,-0.5486442900059978,-0.8238339068554292,0.812
7408,4,0.2,-1.373659820139733,-0.5486826275198307,-0.8249771926199023,0.78
7409,4,0.2,-1.374541075904193,-0.5488836214458934,-0.8256574544582994,0.798
7410,4,0.2,-1.3739351214956534,-0.5488128375929718,-0.8251222839026816,0.788
7411,4,0.2,-1.3735472509173037,-0.548908907537108,-0.8246383433801957,0.762
7412,4,0.2,-1.3741365687684213,-0.5489489147895965,-0.8251876539788248,0.8
7413,4,0.2,-1.3717164375712214,-0.5495040669349361,-0.8222123706362852,0.794
7414,4,0.2,-1.371379938604844,-0.5492506992848206,-0.8221292393200234,0.802
7415,4,0.2,-1.3704448742006126,-0.5493468469097664,-0.8210980272908459,0.784
7416,4,0.2,-1.3720898496442415,-0.5495645625012776,-0.8225252871429639,0.808
7417,4,0.2,-1.3694213178348265,-0.5496087530027849,-0.8198125648320416,0.79
7418,4,0.2,-1.3698978166006437,-0.549672687144019,-0.8202251294566247,0.766
7419,4,0.2,-1.3676123883051987,-0.5497094167576476,-0.8179029715475511,0.798
7420,4,0.2,-1.368071854018629,-0.5498110827776314,-0.8182607712409976,0.8
7421,4,0.2,-1.3657884654087733,-0.5491805346230176,-0.816607930785756,0.822
7422,4,0.2,-1.3662874090555706,-0.5492611516149059,-0.8170262574406647,0.802
7423,4,0.2,-1.3689801261784373,-0.5492294371891091,-0.8197506889893282,0.778
7424,4,0.2,-1.36508223415071,-0.5491990096802574,-0.8158832244704526,0.822
7425,4,0.2,-1.367418170600665,-0.5490954363176181,-0.818322734283047,0.778
7426,4,0.2,-1.3704058338708127,-0.5489774043280661,-0.821428429542747,0.804
7427,4,0.2,-1.3717141364754242,-0.5487221850144868,-0.8229919514609374,0.77
7428,4,0.2,-1.3729375478901211,-0.5486419505203417,-0.8242955973697793,0.78
7429,4,0.2,-1.3735119123270452,-0.5486837059761279,-0.824828206350917,0.782
7430,4,0.2,-1.373942979408249,-0.5485453309106568,-0.8253976484975919,0.806
7431,4,0.2,-1.3723155556706834,-0.5485596172225792,-0.8237559384481044,0.776
7432,4,0.2,-1.3718704131177242,-0.5486846795509878,-0.8231857335667364,0.774
7433,4,0.2,-1.372833514580566,-0.5489222576589025,-0.8239112569216632,0.796
7434,4,0.2,-1.3711741734570018,-0.5488003316835149,-0.8223738417734869,0.792
7435,4,0.2,-1.3728161684607167,-0.5487979719422906,-0.8240181965184261,0.798
7436,4,0.2,-1.3730842369180043,-0.5488655120187897,-0.8242187248992145,0.796
7437,4,0.2,-1.37488551165332,-0.5492503093840373,-0.8256352022692829,0.794
7438,4,0.2,-1.3739015074271892,-0.5493128511125724,-0.8245886563146169,0.802
7439,4,0.2,-1.375528927049364,-0.549389832903582,-0.8261390941457821,0.816
7440,4,0.2,-1.372879974331745,-0.5493318617610831,-0.8235481125706622,0.816
7441,4,0.2,-1.3722625907481527,-0.5496600789901929,-0.8226025117579597,0.812
7442,4,0.2,-1.3707984999243474,-0.5498837541344361,-0.8209147457899112,0.784
7443,4,0.2,-1.3661042398377885,-0.549900581422808,-0.8162036584149808,0.788
7444,4,0.2,-1.3629260431249828,-0.5497761607856885,-0.8131498823392942,0.776
7445,4,0.2,-1.3665290310629232,-0.5496983160529407,-0.8168307150099824,0.788
7446,4,0.2,-1.3641996262752232,-0.5496293920852416,-0.8145702341899814,0.804
7447,4,0.2,-1.361452139985737,-0.5494017198811908,-0.8120504201045462,0.796
7448,4,0.2,-1.3723156238586771,-0.5494343724744135,-0.8228812513842636,0.798
7449,4,0.2,-1.3730598077073364,-0.5493267338139463,-0.8237330738933901,0.812
7450,4,0.2,-1.374829760932591,-0.5493507210950924,-0.8254790398374983,0.784
7451,4,0.2,-1.375612157018164,-0.5492745618914628,-0.8263375951267012,0.772
7452,4,0.2,-1.3751853848952378,-0.549180747349433,-0.8260046375458047,0.788
7453,4,0.2,-1.3768333715286027,-0.5493621934727094,-0.8274711780558933,0.792
7454,4,0.2,-1.3794119742065472,-0.5493840556633746,-0.8300279185431727,0.792
7455,4,0.2,-1.381034904659805,-0.549395875871626,-0.8316390287881789,0.808
7456,4,0.2,-1.3774303462198487,-0.5496795856682961,-0.8277507605515525,0.81
7457,4,0.2,-1.3758028617236702,-0.5497561943816857,-0.8260466673419846,0.776
7458,4,0.2,-1.374085822527983,-0.5496558533324025,-0.8244299691955805,0.78
7459,4,0.2,-1.3732361211415953,-0.5494518413164192,-0.8237842798251761,0.788
7460,4,0.2,-1.372832225247919,-0.5495575041570626,-0.8232747210908562,0.804
7461,4,0.2,-1.3710814346694562,-0.5494352581582157,-0.8216461765112408,0.79
7462,4,0.2,-1.3704941228523972,-0.5493049469817527,-0.8211891758706445,0.748
7463,4,0.2,-1.372081142727074,-0.5493249229420198,-0.8227562197850541,0.778
7464,4,0.2,-1.3687685087542563,-0.5492215059985934,-0.8195470027556628,0.758
7465,4,0.2,-1.3678000519035722,-0.5493172313192026,-0.8184828205843696,0.802
7466,4,0.2,-1.3642309563484083,-0.5494210914231012,-0.814809864925307,0.782
7467,4,0.2,-1.3659265058652372,-0.5497107701814786,-0.8162157356837586,0.79
7468,4,0.2,-1.3697988005321613,-0.5495044785347097,-0.8202943219974516,0.782
7469,4,0.2,-1.3729366951714688,-0.5498245644911084,-0.8231121306803604,0.768
7470,4,0.2,-1.3756510302370817,-0.5500962319332452,-0.8255547983038364,0.794
7471,4,0.2,-1.3737301593108433,-0.5513199199446023,-0.822410239366241,0.824
7472,4,0.2,-1.3753575568232246,-0.5504819548448643,-0.82487560197836,0.81
7473,4,0.2,-1.3751793192731654,-0.5505142272222188,-0.8246650920509465,0.788
7474,4,0.2,-1.3771858206396892,-0.5514138491836349,-0.8257719714560543,0.782
7475,4,0.2,-1.378352618850321,-0.5504385967645987,-0.8279140220857223,0.806
7476,4,0.2,-1.3776148172206126,-0.5505424389774513,-0.8270723782431617,0.79
7477,4,0.2,-1.3762802649303183,-0.5507313322446202,-0.8255489326856981,0.79
7478,4,0.2,-1.3759496370766364,-0.5503455259621671,-0.8256041111144693,0.804
7479,4,0.2,-1.3758509552755982,-0.5497125837458089,-0.8261383715297893,0.776
7480,4,0.2,-1.37129442953232,-0.5496052554929974,-0.8216891740393225,0.794
7481,4,0.2,-1.3679063094769903,-0.5494374999503454,-0.8184688095266448,0.8
7482,4,0.2,-1.3691470709592686,-0.5492972680764903,-0.8198498028827783,0.784
7483,4,0.2,-1.3719379767856206,-0.5494611544349522,-0.8224768223506683,0.816
7484,4,0.2,-1.3707919516744016,-0.5493593392287478,-0.8214326124456538,0.804
7485,4,0.2,-1.3717747354519203,-0.549144350029023,-0.8226303854228975,0.798
7486,4,0.2,-1.3701157158248243,-0.5489946762259612,-0.8211210395988628,0.784
7487,4,0.2,-1.3729017707764484,-0.5489420875779879,-0.8239596831984604,0.796
7488,4,0.2,-1.3730481641319188,-0.5490861035449873,-0.8239620605869318,0.81
7489,4,0.2,-1.3723113538993894,-0.5487922452126128,-0.8235191086867765,0.786
7490,4,0.2,-1.3731792594578838,-0.5487636893161668,-0.8244155701417168,0.788
7491,4,0.2,-1.3760871769231642,-0.5487921900078243,-0.8272949869153399,0.79
7492,4,0.2,-1.3766536368994393,-0.5487319432905702,-0.8279216936088691,0.766
7493,4,0.2,-1.3772165925733455,-0.548615893405972,-0.8286006991673734,0.788
7494,4,0.2,-1.374276880126521,-0.5486662407593617,-0.8256106393671594,0.79
7495,4,0.2,-1.3722479662653846,-0.5486550958838806,-0.8235928703815039,0.75
7496,4,0.2,-1.3625636284377807,-0.5485450567748752,-0.8140185716629057,0.794
7497,4,0.2,-1.370810607924309,-0.5490103926251779,-0.8218002152991307,0.784
7498,4,0.2,-1.374098195233281,-0.549283465271852,-0.8248147299614287,0.774
7499,4,0.2,-1.3718677589642543,-0.5489026810550945,-0.8229650779091598,0.784
7500,4,0.2,-1.3707912997669096,-0.5488863807376777,-0.8219049190292321,0.81
7501,4,0.2,-1.3713470065323778,-0.54857863109078,-0.8227683754415978,0.756
7502,4,0.2,-1.3694856211267454,-0.5486131989451869,-0.8208724221815585,0.796
7503,4,0.2,-1.3707934201527057,-0.5485580985307442,-0.8222353216219614,0.774
7504,4,0.2,-1.369896543403946,-0.5487201992523906,-0.8211763441515556,0.796
7505,4,0.2,-1.3703369202402793,-0.5488531691803378,-0.8214837510599416,0.774
7506,4,0.2,-1.3692825289585322,-0.549114935133706,-0.8201675938248263,0.772
7507,4,0.2,-1.370681502249442,-0.5487961990493606,-0.8218853032000814,0.808
7508,4,0.2,-1.3703188038911003,-0.548396854270414,-0.8219219496206863,0.806
7509,4,0.2,-1.370003358392013,-0.5482481887756009,-0.8217551696164122,0.788
7510,4,0.2,-1.3700413083767857,-0.5481855269208114,-0.8218557814559745,0.772
7511,4,0.2,-1.3695480313594326,-0.5481856607115826,-0.82136237064785,0.768
7512,4,0.2,-1.3706505594187652,-0.5481768298661147,-0.8224737295526502,0.818
7513,4,0.2,-1.370496131448922,-0.548103652892421,-0.8223924785565008,0.766
7514,4,0.2,-1.3728829809592273,-0.5480519355083329,-0.8248310454508943,0.798
7515,4,0.2,-1.372357915586277,-0.5482477590926699,-0.8241101564936071,0.766
7516,4,0.2,-1.3715203037550778,-0.548359335477216,-0.8231609682778618,0.782
7517,4,0.2,-1.3678818314361298,-0.5483362861952872,-0.8195455452408428,0.772
7518,4,0.2,-1.3677125792962952,-0.5486112949898317,-0.8191012843064635,0.782
7519,4,0.2,-1.368962131989655,-0.5484743762282005,-0.8204877557614545,0.81
7520,4,0.2,-1.3685797881036352,-0.5485181527704149,-0.8200616353332205,0.782
7521,4,0.2,-1.3709049563225455,-0.5484066331512886,-0.8224983231712569,0.816
7522,4,0.2,-1.3717184771898827,-0.5483463683927245,-0.823372108797158,0.776
7523,4,0.2,-1.3701089645139668,-0.5482924760136061,-0.8218164885003605,0.782
7524,4,0.2,-1.368880143105518,-0.5483120955647293,-0.8205680475407888,0.782
7525,4,0.2,-1.3696451502836504,-0.5481546075997719,-0.8214905426838783,0.786
7526,4,0.2,-1.3662045489033565,-0.5480649731575256,-0.818139575745831,0.82
7527,4,0.2,-1.366652513130883,-0.5480771228116814,-0.8185753903192015,0.802
7528,4,0.2,-1.3683086857360345,-0.5478721550688558,-0.8204365306671787,0.776
7529,4,0.2,-1.368163804416556,-0.5481202788080993,-0.8200435256084571,0.806
7530,4,0.2,-1.3690740137311368,-0.5480441146602048,-0.8210298990709319,0.754
7531,4,0.2,-1.3692601570630498,-0.5479836099762724,-0.8212765470867773,0.784
7532,4,0.2,-1.3716007160692665,-0.5480490697510916,-0.8235516463181748,0.782
7533,4,0.2,-1.367893556534881,-0.5479230802964397,-0.8199704762384415,0.782
7534,4,0.2,-1.371105260414371,-0.5478981644214738,-0.8232070959928972,0.824
7535,4,0.2,-1.3707077701409958,-0.5478495477782694,-0.8228582223627262,0.792
7536,4,0.2,-1.3697306485193894,-0.5478769902966365,-0.8218536582227528,0.778
7537,4,0.2,-1.3695059908503215,-0.5478706847196834,-0.8216353061306381,0.79
7538,4,0.2,-1.3670602919414958,-0.5476913253813612,-0.8193689665601346,0.75
7539,4,0.2,-1.3692738782008702,-0.5479267809069988,-0.8213470972938716,0.806
7540,4,0.2,-1.3701269818401347,-0.5476606659709984,-0.8224663158691361,0.806
7541,4,0.2,-1.3702969428241476,-0.5475413992089887,-0.822755543615159,0.802
7542,4,0.2,-1.3688143389393737,-0.547423597750362,-0.8213907411890113,0.766
7543,4,0.2,-1.3695424367717084,-0.5473622714376345,-0.822180165334074,0.812
7544,4,0.2,-1.3691597047601076,-0.5480765230036557,-0.8210831817564519,0.788
7545,4,0.2,-1.3691745461140448,-0.5479783155362347,-0.8211962305778101,0.782
7546,4,0.2,-1.3705271006554507,-0.5479965876833465,-0.8225305129721041,0.794
7547,4,0.2,-1.3685573773967104,-0.5479462580789468,-0.8206111193177635,0.79
7548,4,0.2,-1.3685589335744077,-0.547681125441939,-0.820877808132469,0.798
7549,4,0.2,-1.368290790667593,-0.5474089710779076,-0.8208818195896853,0.79
7550,4,0.2,-1.3687717514497957,-0.5475772954238388,-0.8211944560259566,0.818
7551,4,0.2,-1.370791804285458,-0.5476902169355845,-0.8231015873498736,0.774
7552,4,0.2,-1.3712126814728478,-0.547797205642174,-0.8234154758306736,0.794
7553,4,0.2,-1.3711461140117351,-0.547819230408707,-0.823326883603028,0.772
7554,4,0.2,-1.371910373631334,-0.5477867671630461,-0.824123606468288,0.802
7555,4,0.2,-1.3691363849569433,-0.5475161554130752,-0.821620229543868,0.758
7556,4,0.2,-1.3697186229184954,-0.5474402913371523,-0.8222783315813429,0.798
7557,4,0.2,-1.3720538917751315,-0.5475701986887477,-0.8244836930863839,0.792
7558,4,0.2,-1.3700816372613904,-0.5475797841567858,-0.8225018531046049,0.77
7559,4,0.2,-1.3691339114381904,-0.5475666123499748,-0.8215672990882155,0.794
7560,4,0.2,-1.370435023717698,-0.5474385198170514,-0.8229965039006467,0.786
7561,4,0.2,-1.3699062684930958,-0.5476661029205119,-0.8222401655725844,0.81
7562,4,0.2,-1.3705836338248223,-0.5474928638049884,-0.8230907700198338,0.784
7563,4,0.2,-1.3693404639602509,-0.5474803947441849,-0.821860069216066,0.792
7564,4,0.2,-1.3685912721037374,-0.5475090715113345,-0.8210822005924031,0.794
7565,4,0.2,-1.3684506752842358,-0.5476171898457923,-0.8208334854384434,0.754
7566,4,0.2,-1.3701430158365877,-0.5475936897805493,-0.8225493260560385,0.772
7567,4,0.2,-1.3677233928430605,-0.5474958729653102,-0.8202275198777504,0.76
7568,4,0.2,-1.3669350207243907,-0.5473378162159038,-0.8195972045084868,0.796
7569,4,0.2,-1.3685489935815902,-0.5474538330221967,-0.8210951605593936,0.806
7570,4,0.2,-1.3702315403531502,-0.5472869490663897,-0.8229445912867606,0.796
7571,4,0.2,-1.369682814486815,-0.5473459170541791,-0.8223368974326356,0.77
7572,4,0.2,-1.3659964148948773,-0.5474322335202179,-0.8185641813746592,0.792
7573,4,0.2,-1.3661917877345184,-0.5474348338537066,-0.8187569538808118,0.8
7574,4,0.2,-1.3644830004630708,-0.547487342681632,-0.8169956577814387,0.77
7575,4,0.2,-1.3642049963624145,-0.547243320318639,-0.8169616760437757,0.806
7576,4,0.2,-1.362889136604446,-0.5473762666941595,-0.8155128699102866,0.788
7577,4,0.2,-1.3632094189210657,-0.5474493665997607,-0.8157600523213046,0.81
7578,4,0.2,-1.363729917859047,-0.547213580812973,-0.8165163370460738,0.776
7579,4,0.2,-1.362012851769519,-0.5472855630536123,-0.8147272887159064,0.784
7580,4,0.2,-1.362807632846306,-0.5471712449063608,-0.8156363879399449,0.78
7581,4,0.2,-1.3566712478424732,-0.5471358004415299,-0.8095354474009433,0.816
7582,4,0.2,-1.3593889750177073,-0.5473224174112737,-0.8120665576064335,0.82
7583,4,0.2,-1.3608371468229716,-0.5473177477193272,-0.8135193991036446,0.784
7584,4,0.2,-1.365691385886642,-0.5473574794432386,-0.8183339064434031,0.78
